Goalie,Season,Team,GP,TOI,SA,FA,Saves,GA,xGA,GSAx,GSAA,WAR,Sv%,xSv%,dSv%
Jonathan Quick,17-18,L.A,64,3686.01666666667,1867,2667,1720,147,176.189064557,29.189064557,16.8330757723738,8.47811855890034,0.9212640599892876,0.9056298529421533,0.015634207047134363
Henrik Lundqvist,17-18,NYR,63,3510.28333333333,2037,2745,1863,174,178.5928855954,4.59288559539999,4.7509241287228,3.94452985328872,0.914580265095729,0.9123255348083456,0.002254730287383433
Pekka Rinne,17-18,NSH,59,3477.66666666667,1841,2466,1707,134,158.9342410477,24.9342410477,27.551522494344,7.38810996622186,0.9272134709397066,0.9136696137709397,0.013543857168766937
Devan Dubnyk,17-18,MIN,60,3453.48333333333,1769,2480,1624,145,144.3279177341,-0.672082265900002,10.2333749551844,2.37229530966692,0.9180327868852459,0.9184127090253815,-0.0003799221401356023
John Gibson,17-18,ANA,60,3436.41666666667,1873,2675,1734,139,169.4476912882,30.4476912882,25.3595880673038,8.59559191561705,0.9257875066737854,0.9095313981376401,0.01625610853614534
Martin Jones,17-18,S.J,60,3423.73333333333,1700,2381,1555,145,156.919610558786,11.9196105587859,4.17848356348983,4.9323745429273,0.9147058823529411,0.907694346730126,0.0070115356228152015
Jacob Markstrom,17-18,VAN,60,3416.05,1747,2432,1593,154,158.4848064299,4.4848064299,-0.697170126225444,3.57649509998421,0.9118488838008014,0.9092817364453921,0.002567147355409305
Jimmy Howard,17-18,DET,60,3385.78333333333,1770,2413,1610,160,159.0082761073,-0.991723892700008,-4.67887299566058,2.56685287589003,0.9096045197740112,0.9101648157585877,-0.0005602959845764088
Jake Allen,17-18,STL,59,3320.8,1614,2188,1462,152,130.9346193575,-21.0653806425,-10.3681926638397,-1.65284563920579,0.9058240396530359,0.9188757005219951,-0.013051660868959147
Craig Anderson,17-18,OTT,58,3252.33333333333,1768,2448,1588,180,162.4796717881,-17.5203282119,-24.8543770939706,-0.447598625235563,0.8981900452488688,0.9080997331515271,-0.009909687902658337
Mike Smith,17-18,CGY,55,3197.4,1686,2381,1545,141,158.4968955846,17.4968955846,6.94995487531992,5.99710776761508,0.9163701067615658,0.9059923513733096,0.010377755388256249
Tuukka Rask,17-18,BOS,54,3176.7,1514,2106,1389,125,135.4555984834,10.4555984834,7.85660242066095,4.28865837548538,0.917437252311757,0.9105313087956406,0.006905943516116397
Braden Holtby,17-18,WSH,54,3068.13333333333,1648,2347,1495,153,158.547584257,5.54758425700001,-8.38462299256986,3.77527067470738,0.9071601941747572,0.9037939415916263,0.0033662525831309464
Jaroslav Halak,17-18,NYI,54,3037.3,1744,2348,1583,161,151.8504399615,-9.1495600385,-7.96042627369044,0.925545966153283,0.9076834862385321,0.9129297936000574,-0.005246307361525315
Ben Bishop,17-18,DAL,53,2893.56666666667,1437,1982,1317,120,126.2352028482,6.2352028482,6.09969463572641,3.34407374169262,0.9164926931106472,0.9121536514626304,0.004339041648016795
Robin Lehner,17-18,BUF,53,2870.45,1561,2120,1418,143,136.100653249188,-6.8993467508121,-6.01905126905433,1.07159335883298,0.9083920563741191,0.9128118813265932,-0.004419824952474061
Carey Price,17-18,MTL,49,2869.98333333333,1487,2003,1339,148,130.9246298533,-17.0753701467,-17.5127029065239,-0.910829035575161,0.9004707464694015,0.911953846769805,-0.011483100300403448
Semyon Varlamov,17-18,COL,51,2864.85,1595,2215,1467,128,142.9676247691,14.9676247691,11.9645184022154,5.25792981215111,0.9197492163009404,0.9103651255366144,0.009384090764326003
Matt Murray,17-18,PIT,49,2739.73333333333,1423,1907,1290,133,124.1319266069,-8.8680733931,-8.12883405244351,0.498291503313391,0.9065354884047786,0.9127674444083627,-0.00623195600358406
Marc-Andre Fleury,17-18,VGK,46,2680.48333333333,1376,1909,1276,100,121.5927802533,21.5927802533,20.7468196372718,6.12043797956328,0.9273255813953488,0.9116331538856832,0.015692427509665596
Antti Raanta,17-18,ARI,47,2605.93333333333,1388,2031,1291,97,129.6804958426,32.6804958426,24.7998442271317,8.32282707928822,0.9301152737752162,0.9065702479520172,0.02354502582319895
Brian Elliott,17-18,PHI,43,2526.96666666667,1228,1744,1116,112,117.960770259852,5.9607702598517,-4.24048363766735,3.14985323945199,0.9087947882736156,0.9039407408307394,0.004854047442876208
Scott Darling,17-18,CAR,43,2486,1171,1665,1040,131,109.7487470992,-21.2512529008,-28.242350439502,-2.0539999225003,0.888129803586678,0.906277756533561,-0.018147952946882984
Cam Ward,17-18,CAR,43,2470.51666666667,1187,1636,1075,112,107.9768548253,-4.02314517470001,-7.8383176530221,1.11997410195316,0.9056444818871103,0.9090338207032013,-0.0033893388160909366
James Reimer,17-18,FLA,44,2416.03333333333,1373,1861,1253,120,128.2806621499,8.2806621499,0.483563489806784,3.7599461707353,0.9126001456664239,0.906569073452367,0.006031072214056854
Cory Schneider,17-18,N.J,40,2337.88333333333,1228,1712,1114,114,114.9478808214,0.947880821400005,-6.24048363766735,2.16526400358868,0.9071661237785016,0.9063942338587947,0.0007718899197068918
Keith Kinkaid,17-18,N.J,41,2299.55,1214,1716,1108,106,109.3643157323,3.3643157323,0.530987674162731,2.5181370574087,0.9126853377265239,0.9099140727081549,0.0027712650183689957
Jonathan Bernier,17-18,COL,37,2005.55,1093,1498,998,95,95.2040534222,0.204053422200005,0.912989726408455,1.68527517043639,0.9130832570905764,0.9128965659449222,0.000186691145654172
Roberto Luongo,17-18,FLA,35,1970.26666666667,1143,1501,1062,81,98.7711889924,17.7711889924,19.3005921841582,5.01469378079643,0.9291338582677166,0.9135860113802274,0.015547846887489114
Kari Lehtonen,17-18,DAL,37,1951.61666666667,946,1323,863,83,79.8120885667,-3.1879114333,0.0134385006243462,0.788001662816393,0.912262156448203,0.9156320416842495,-0.0033698852360465326
Philipp Grubauer,17-18,WSH,35,1868.41666666667,953,1394,880,73,96.40493202,23.40493202,10.6277028447093,6.02169363164378,0.9233997901364114,0.8988405750052465,0.02455921513116488
Anton Khudobin,17-18,BOS,31,1783.06666666667,876,1216,800,76,81.1227006206,5.1227006206,0.870795059774764,2.35655200330798,0.91324200913242,0.9073941773737443,0.005847831758675759
Chad Johnson,17-18,BUF,36,1776.83333333333,963,1321,858,105,86.9312053479,-18.0687946521,-20.4947766637408,-1.85683746214464,0.8909657320872274,0.9097287587249221,-0.01876302663769469
Anton Forsberg,17-18,CHI,35,1727.61666666667,921,1206,836,85,79.4475093852,-5.55249061480001,-4.18036272825051,0.341853459977699,0.9077090119435396,0.9137377748260587,-0.006028762882519079
Mike Condon,17-18,OTT,31,1638.81666666667,898,1237,810,88,79.5967300171,-8.4032699829,-9.19865985881538,-0.185843470935516,0.9020044543429844,0.9113622160165925,-0.009357761673608134
Carter Hutton,17-18,STL,32,1612.7,810,1086,754,56,68.9335225066,12.9335225066,15.0791598155452,3.59854811832674,0.9308641975308642,0.914896885794321,0.0159673117365432
Corey Crawford,17-18,CHI,28,1587.31666666667,842,1157,782,60,75.4975231196,15.4975231196,13.887225388505,4.18905987031975,0.9287410926365796,0.9103354832308789,0.018405609405700685
Aaron Dell,17-18,S.J,29,1524.56666666667,775,1078,708,67,70.5920885953,3.5920885953,1.00783809512036,1.88962842576515,0.9135483870967742,0.9089134340705807,0.0046349530261935445
Alex Stalock,17-18,MIN,28,1499.6,787,1137,716,71,68.8552092281,-2.14479077190001,-1.93913731501971,0.792447287614382,0.9097839898348158,0.9125092640049556,-0.002725274170139791
Juuse Saros,17-18,NSH,26,1496.66666666667,810,1108,749,61,76.1510865754,15.1510865754,10.0791598155452,4.13592717839341,0.9246913580246914,0.9059863128698766,0.018705045154814748
Thomas Greiss,17-18,NYI,27,1493.28333333333,879,1193,784,95,77.7241707312,-17.2758292688,-17.8659487927603,-1.86864607749342,0.8919226393629124,0.9115765975754265,-0.019653958212514144
Anders Nilsson,17-18,VAN,27,1465.21666666667,850,1154,766,84,76.4680169445,-7.53198305550001,-9.41075821825508,-0.077909953106319,0.9011764705882352,0.9100376271241176,-0.008861156535882375
Tristan Jarry,17-18,PIT,26,1365.31666666667,687,932,624,63,62.9026352194,-0.097364780600003,-2.71434223051911,1.07029531619683,0.9082969432314411,0.9084386678029112,-0.0001417245714701032
Ryan Miller,17-18,ANA,28,1357.43333333333,739,1024,686,53,71.2428709814,18.2428709814,11.8487643255406,4.62610887225655,0.9282814614343707,0.9035955737734778,0.02468588766089297
Malcolm Subban,17-18,VGK,22,1231.98333333333,614,872,559,55,59.8217183732,4.8217183732,-1.12024181883368,1.93199413983257,0.9104234527687296,0.9025704912488599,0.007852961519869694
Petr Mrazek,17-18,DET,22,1183.78333333333,630,889,573,57,57.1843488593,0.184348859300002,-1.71620903235377,1.02375371376834,0.9095238095238095,0.9092311922868254,0.00029261723698414954
Scott Wedgewood,17-18,ARI,20,1097.9,587,878,524,63,55.8614499668,-7.1385500332,-11.4895471460185,-0.361282819777122,0.8926746166950597,0.9048356900054514,-0.012161073310391735
Joonas Korpisalo,17-18,CBJ,18,1050.5,564,739,506,58,52.0793003547,-5.9206996453,-8.50784427658338,-0.200190806042044,0.8971631205673759,0.9076608149739361,-0.010497694406560232
Michal Neuvirth,17-18,PHI,21,1042.98333333333,530,724,485,45,49.7410690217,4.7410690217,1.50858605214683,1.74256659972357,0.9150943396226415,0.9061489263741509,0.00894541324849063
Antti Niemi,17-18,MTL,19,1031.15,592,854,550,42,59.4182562449,17.4182562449,9.94921309975646,4.26811902454378,0.9290540540540541,0.8996313239106418,0.029422730143412235
David Rittich,17-18,CGY,21,1008.26666666667,512,720,463,49,48.0058046492,-0.994195350799998,-4.07095083264306,0.645713814118474,0.904296875,0.9062386627945312,-0.0019417877945312467
Darcy Kuemper,17-18,L.A,19,999.25,516,720,481,35,47.4088377582,12.4088377582,10.2800573639769,3.12850819495579,0.9321705426356589,0.9081224074453489,0.024048135190310016
Curtis McElhinney,17-18,TOR,18,981.783333333333,528,744,493,35,46.3138848465853,11.3138848465853,11.3330819538368,2.9058879127228,0.9337121212121212,0.9122843090026793,0.0214278122094419
Petr Mrazek,17-18,PHI,17,914.766666666667,450,627,401,49,44.1728903303,-4.8271096697,-9.5115778802527,-0.133574919120379,0.8911111111111111,0.9018380214882222,-0.010726910377111154
Ondrej Pavelec,17-18,NYR,19,910.35,510,699,464,46,46.4274472053,0.427447205299998,-1.24645493095305,0.882845884148467,0.9098039215686274,0.9089657897935295,0.00083813177509795
Maxime Lagace,17-18,VGK,16,873.516666666667,431,596,374,57,41.0448956235,-15.9551043765,-19.1788668141976,-2.25763820393667,0.8677494199535963,0.9047682236113689,-0.03701880365777255
Charlie Lindgren,17-18,MTL,14,835.316666666667,457,645,415,42,46.7086231904,4.7086231904,-1.89731353616774,1.68406078089006,0.9080962800875274,0.8977929470669584,0.010303333020568961
Jeff Glass,17-18,CHI,15,828.533333333333,452,626,406,46,44.1516651852,-1.8483348148,-6.3360737819427,0.420145406126706,0.8982300884955752,0.9023193248115045,-0.004089236315929279
Laurent Brossoit,17-18,EDM,14,741.766666666667,344,465,304,40,31.3355174729,-8.6644825271,-9.81329509068206,-1.06949742989481,0.8837209302325582,0.9089083794392442,-0.02518744920668603
Casey DeSmith,17-18,PIT,14,706.016666666667,356,493,328,28,32.7301297072,4.7301297072,3.23972949917787,1.44619092579156,0.9213483146067416,0.9080614334067416,0.01328688119999999
Louis Domingue,17-18,T.B,12,688,384,513,351,33,38.0343543968,5.0343543968,0.696786875517702,1.59455951053388,0.9140625,0.9009522020916667,0.01311029790833329
Steve Mason,17-18,WPG,13,685.916666666667,392,538,355,37,37.2558120562,0.2558120562,-2.60119673124235,0.692222604562388,0.9056122448979592,0.9049596631219388,0.0006525817760204555
J-F Berube,17-18,CHI,13,669.933333333333,398,539,356,42,37.2865848593,-4.7134151407,-7.07468443631238,-0.231580348723823,0.8944723618090452,0.9063151134188443,-0.011842751609799085
Jon Gillies,17-18,CGY,11,607.666666666667,280,394,251,29,26.8009989857,-2.1990010143,-4.42942623660167,0.0546981819767906,0.8964285714285715,0.9042821464796429,-0.007853575051071426
Darcy Kuemper,17-18,ARI,10,601.183333333333,317,447,285,32,30.3307413205,-1.6692586795,-4.1826004178669,0.214311808085216,0.8990536277602523,0.9043194280110409,-0.005265800250788599
Alexandar Georgiev,17-18,NYR,10,516.516666666667,331,437,304,27,27.6793872317,0.679387231699998,2.04592827030302,0.605311442389678,0.918429003021148,0.9163764736202418,0.0020525294009062778
Harri Sateri,17-18,FLA,9,498.05,271,361,247,24,22.2543629305,-1.7456370695,-0.219194678996622,0.0603586827025589,0.9114391143911439,0.9178805795922509,-0.0064414652011069995
Alex Lyon,17-18,PHI,11,481.233333333333,232,329,210,22,23.2691133201,1.2691133201,-1.64152459604139,0.638696403749431,0.9051724137931034,0.8997020977581897,0.005470316034913769
Al Montoya,17-18,EDM,9,471.733333333333,244,329,221,23,22.5149705791,-0.485029420899998,-1.58850000618146,0.299356015118932,0.9057377049180327,0.9077255304135246,-0.001987825495491813
Peter Budaj,17-18,T.B,8,430.4,217,291,190,27,19.2078701207,-7.7921298793,-7.9578053333663,-1.11707452525101,0.8755760368663594,0.9114844694898617,-0.035908432623502295
Chris Gibson,17-18,NYI,8,428.316666666667,284,392,258,26,24.8243555918,-1.1756444082,-1.0784180399817,0.210852769178155,0.9084507042253521,0.9125902972119719,-0.004139592986619811
Louis Domingue,17-18,ARI,7,389.466666666667,194,275,166,28,16.5094251016,-11.4905748984,-10.9761024639312,-1.85172060904477,0.8556701030927835,0.9148998706103092,-0.05922976751752573
Jared Coreau,17-18,DET,7,385.266666666667,203,282,176,27,18.702088723,-8.297911277,-9.18633402153622,-1.21990743825558,0.8669950738916257,0.9078714841231527,-0.040876410231526994
Jack Campbell,17-18,L.A,5,266.616666666667,145,194,134,11,10.6680426845,-0.331957315499999,1.72404712747413,0.122841473834898,0.9241379310344827,0.9264272918310346,-0.0022893607965518425
Adin Hill,17-18,ARI,4,242.4,130,183,116,14,13.0960446363,-0.9039553637,-2.59223360985078,0.0584548233932967,0.8923076923076924,0.8992611951053846,-0.006953502797692246
Linus Ullmark,17-18,BUF,5,240.3,123,174,115,8,9.1292119335,1.1292119335,2.79350204606426,0.368009910941316,0.9349593495934959,0.9257787647682927,0.00918058482520323
Al Montoya,17-18,MTL,4,222.516666666667,102,147,88,14,10.6182888526,-3.3817111474,-5.04929098619061,-0.445309937648623,0.8627450980392157,0.8958991288960784,-0.03315403085686264
Eddie Lack,17-18,N.J,4,209.183333333333,113,157,102,11,10.1035519584,-0.896448041599999,-1.08401844548568,0.0080720774259025,0.9026548672566371,0.9105880357663716,-0.007933168509734467
Reto Berra,17-18,ANA,5,181.95,95,139,88,7,9.8150752274,2.8150752274,1.33644466972443,0.693468068086902,0.9263157894736842,0.8966834186589474,0.029632370814736797
Eric Comrie,17-18,WPG,3,180.25,94,116,82,12,7.2549632908,-4.7450367092,-3.75130737943056,-0.757100452802222,0.8723404255319149,0.9228195394595744,-0.05047911392765947
Oscar Dansk,17-18,VGK,4,168.6,93,121,88,5,8.7058030854,3.7058030854,3.16094057141444,0.839960281954169,0.946236559139785,0.9063892141354839,0.039847345004301093
Eddie Lack,17-18,CGY,4,136.2,64,94,52,12,4.8854951115,-7.1145048885,-6.38386885408038,-1.23884872637866,0.8125,0.9236641388828125,-0.11116413888281251
Michael Hutchinson,17-18,WPG,3,128.75,75,104,68,7,7.2481367771,0.2481367771,-0.418596313375449,0.171571138804519,0.9066666666666666,0.9033581763053333,0.003308490361333294
Antti Niemi,17-18,PIT,3,128.133333333333,79,103,63,16,8.0181898875,-7.9818101125,-9.06758811675547,-1.34597270443197,0.7974683544303798,0.8985039254746835,-0.10103557104430372
Ken Appleby,17-18,N.J,3,124.333333333333,55,78,52,3,5.5174247493,2.5174247493,1.82636270352467,0.563739150970507,0.9454545454545454,0.8996831863763637,0.04577135907818175
Collin Delia,17-18,CHI,2,105.983333333333,63,74,56,7,4.3475935241,-2.6524064759,-1.47162090323538,-0.418152629918693,0.8888888888888888,0.9309905789825397,-0.042101690093650834
Mike McKenna,17-18,DAL,2,104.1,50,72,45,5,4.1158806418,-0.8841193582,-0.612397542250299,-0.0932395104596985,0.9,0.9176823871640001,-0.017682387164000057
Carey Price,18-19,MTL,66,3886.58333333333,1952,2657,1791,161,177.2679838099,16.2679838099,14.9263803680982,6.02384091258316,0.9175204918032787,0.9091864837039447,0.008334008099333934
Devan Dubnyk,18-19,MIN,67,3864.46666666667,1877,2650,1714,163,157.658386476671,-5.34161352332862,6.16691390928293,1.71459051308039,0.9131592967501332,0.916005121749243,-0.0028458249991097917
Connor Hellebuyck,18-19,WPG,63,3711.21666666667,2051,2769,1872,179,180.2899945694,1.28999456939999,5.84887609373428,3.32121522820991,0.9127254997562165,0.9120965409217943,0.0006289588344222663
Marc-Andre Fleury,18-19,VGK,61,3644.28333333333,1745,2378,1593,152,166.046425812718,14.0464258127175,5.27025294176809,5.42336285447893,0.9128939828080229,0.9048444551216516,0.00804952768637135
Jacob Markstrom,18-19,VAN,60,3617.81666666667,1896,2607,1730,166,172.1387884547,6.13878845470001,4.87931207884944,4.07343290306946,0.9124472573839663,0.9092094997601793,0.0032377576237869743
Martin Jones,18-19,S.J,62,3602.4,1699,2359,1523,176,162.094221423989,-13.9057785760105,-22.8755531529719,0.21559477919661,0.8964096527369041,0.904594337007658,-0.008184684270753917
Sergei Bobrovsky,18-19,CBJ,62,3562.71666666667,1756,2422,1603,153,161.9278197315,8.92781973149999,5.26164135572765,4.41164469439026,0.912870159453303,0.9077859796517653,0.005084179801537636
Frederik Andersen,18-19,TOR,60,3513.71666666667,1958,2793,1796,162,180.918207618,18.918207618,14.4671376848034,6.57363341839174,0.9172625127681308,0.907600506834525,0.009662005933605777
Braden Holtby,18-19,WSH,59,3412.98333333333,1796,2557,1636,160,173.3272222385,13.3272222385,1.86669013376246,5.41565121920547,0.910913140311804,0.9034926379518373,0.007420502359966719
Darcy Kuemper,18-19,ARI,55,3260.36666666667,1677,2344,1551,126,145.1139540352,19.1139540352,25.1416700191089,5.99717062306559,0.924865831842576,0.9134681252026237,0.01139770663995232
John Gibson,18-19,ANA,58,3236.9,1840,2598,1687,153,174.8059537637,21.8059537637,12.8322437896007,7.00010961570178,0.9168478260869565,0.9049967642588587,0.011851061828097809
Pekka Rinne,18-19,NSH,56,3229.81666666667,1582,2155,1452,130,141.0005616167,11.0005616167,12.5796791712763,4.43482698363986,0.9178255372945638,0.9108719585229457,0.006953578771618174
Andrei Vasilevskiy,18-19,T.B,53,3207.31666666667,1713,2298,1585,128,146.1991012764,18.1991012764,26.3862139193402,5.84749957352703,0.9252772913018097,0.9146531808077059,0.010624110494103833
Henrik Lundqvist,18-19,NYR,52,3092.88333333333,1699,2322,1541,158,152.491051247,-5.508948753,-4.87555315297195,1.59542787179091,0.9070041200706298,0.9102465854932312,-0.003242465422601426
Jimmy Howard,18-19,DET,55,3060.21666666667,1709,2372,1553,156,162.600162725158,6.60016272515793,-1.97429095846323,3.99511013744923,0.9087185488589818,0.9048565460941147,0.003862002764867145
Mikko Koskinen,18-19,EDM,55,2995.4,1551,2130,1405,146,146.3844868875,0.384486887500003,-6.21423363170069,2.57472104921715,0.9058671824629272,0.9056192863394583,0.00024789612346887147
Matt Murray,18-19,PIT,50,2881.7,1594,2179,1465,129,134.192199471538,5.19219947153772,14.6611938046867,3.25025848608472,0.9190715181932246,0.9158141784996624,0.0032573396935622334
Carter Hutton,18-19,BUF,50,2846.9,1541,2117,1399,142,136.597906697,-5.40209330300002,-3.11549582620938,1.34321338878644,0.9078520441271901,0.9113576205730045,-0.0035055764458143956
Semyon Varlamov,18-19,COL,49,2840.75,1496,2018,1360,136,134.4845264275,-1.51547357250001,-1.17117570149853,2.02177734068841,0.9090909090909091,0.9101039261848262,-0.0010130170939171013
Craig Anderson,18-19,OTT,50,2791.4,1676,2283,1513,163,148.2901805314,-14.7098194686,-11.948456200342,-0.168389769957893,0.902744630071599,0.9115213719979713,-0.008776741926372345
Jonathan Quick,18-19,L.A,46,2665.13333333333,1329,1911,1180,149,122.6904179126,-26.3095820874,-29.2222543497938,-2.73938659409924,0.8878856282919488,0.9076821535646351,-0.01979652527268627
Tuukka Rask,18-19,BOS,46,2637.65,1245,1715,1136,109,111.977678423357,2.97767842335654,3.20714321633309,2.4630315165885,0.9124497991967871,0.9100580896197935,0.002391709576993639
Ben Bishop,18-19,DAL,46,2637.3,1323,1838,1236,87,110.587055242425,23.5870552424253,32.236988333501,6.22912558046055,0.9342403628117913,0.9164119007993764,0.017828462012414947
Robin Lehner,18-19,NYI,46,2619.98333333333,1323,1825,1230,93,114.1214741268,21.1214741268,26.236988333501,5.83618597423127,0.9297052154195011,0.913740382368254,0.015964833051247185
Jake Allen,18-19,STL,46,2575.31666666667,1277,1750,1156,121,114.186959794948,-6.81304020505226,-5.90881776123906,0.700396569508175,0.9052466718872357,0.9105818639037212,-0.005335192016485468
David Rittich,18-19,CGY,45,2514.08333333333,1228,1728,1119,109,113.0626645568,4.0626645568,1.67499748566831,2.68111035778597,0.9112377850162866,0.9079294262566775,0.003308358759609109
Mike Smith,18-19,CGY,42,2408.78333333333,1069,1505,960,109,101.6627724325,-7.33722756749999,-12.65507140702,0.389767466284396,0.8980355472404116,0.9048991838797942,-0.006863636639382609
Petr Mrazek,18-19,CAR,40,2388.7,1104,1553,1009,95,104.286118719634,9.28611871963393,4.49934627376044,3.49152782813769,0.9139492753623188,0.9055379359423604,0.008411339419958419
Roberto Luongo,18-19,FLA,43,2354.71666666667,1205,1694,1083,122,113.9826489246,-8.0173510754,-13.3979055617017,0.475439583022786,0.8987551867219917,0.9054085901040664,-0.006653403382074652
Jaroslav Halak,18-19,BOS,40,2311.61666666667,1158,1594,1068,90,106.2416062958,16.2416062958,14.3661621241074,4.804030436451,0.9222797927461139,0.9082542259967185,0.01402556674939548
Keith Kinkaid,18-19,N.J,41,2303.95,1188,1691,1059,129,110.469833816701,-18.5301661832993,-21.9300512923665,-1.51786329262462,0.8914141414141414,0.9070119243967164,-0.01559778298257497
Thomas Greiss,18-19,NYI,43,2295.58333333333,1185,1623,1098,87,102.595934946664,15.5959349466642,19.7995700492809,4.62293523364178,0.9265822784810127,0.9134211519437434,0.013161126537269308
Anton Khudobin,18-19,DAL,41,2229.21666666667,1232,1686,1137,95,103.977090907,8.977090907,16.0355023634718,3.42941419811082,0.9228896103896104,0.915603010627435,0.007286599762175383
Corey Crawford,18-19,CHI,39,2228.51666666667,1176,1577,1068,108,106.337797224,-1.662202776,-2.01156592577692,1.51332405805319,0.9081632653061225,0.9095767030408163,-0.0014134377346938232
Linus Ullmark,18-19,BUF,37,2108.66666666667,1146,1499,1037,109,101.05648600171,-7.94351399828982,-5.71535250930303,0.267905777747637,0.9048865619546248,0.9118180750421379,-0.006931513087513053
Philipp Grubauer,18-19,COL,37,2021.4,1071,1455,982,89,91.9833422106146,2.98334221061455,7.52518103188173,2.12205479972927,0.9169000933706816,0.9141145264139919,0.0027855669566896335
Curtis McElhinney,18-19,CAR,33,1987.06666666667,968,1367,883,85,94.8408665212,9.8408665212,2.24218042844213,3.43197285210934,0.9121900826446281,0.9020238982219008,0.01016618442272732
Casey DeSmith,18-19,PIT,36,1951.53333333333,1060,1402,971,89,91.0082881330605,2.00828813306049,6.53379261792216,1.92607196014864,0.9160377358490566,0.9141431244027731,0.0018946114462834451
Cam Ward,18-19,CHI,33,1882.05,1113,1461,998,115,100.6737592464,-14.3262407536,-14.6895177511817,-0.912367929418986,0.8966756513926325,0.909547386121833,-0.012871734729200446
Alexandar Georgiev,18-19,NYR,33,1880.16666666667,1057,1469,966,91,101.6323726086,10.6323726086,4.26341395956955,3.69369765219882,0.9139072847682119,0.9038482756777673,0.01005900909044466
Jordan Binnington,18-19,STL,32,1878.46666666667,807,1138,748,59,69.013042868418,10.013042868418,13.7318590968521,3.02183010621033,0.9268897149938042,0.9144819790973755,0.01240773589642874
Jonathan Bernier,18-19,DET,35,1867.31666666667,1025,1415,927,98,95.5566544646,-2.4433455354,-5.62062506285829,1.18525923058784,0.904390243902439,0.9067739956442927,-0.002383751741853679
James Reimer,18-19,FLA,36,1816.65,929,1250,836,93,85.1494864927,-7.85051350730001,-9.27274213014181,0.0129064910367884,0.8998923573735199,0.9083428563049515,-0.008450498931431571
Carter Hart,18-19,PHI,31,1722.75,976,1290,895,81,89.1886791499,8.1886791499,6.96319018404908,3.03146530059683,0.9170081967213115,0.9086181566087089,0.008390040112602581
Juuse Saros,18-19,NSH,31,1704.1,870,1235,796,74,81.7473195227,7.7473195227,4.40981092225687,2.82301309489278,0.9149425287356322,0.9060375637670115,0.008904964968620699
Cam Talbot,18-19,EDM,31,1699.76666666667,888,1216,793,95,80.2038273095,-14.7961726905,-14.9679171276275,-1.34893790890701,0.8930180180180181,0.909680374651464,-0.01666235663344595
Jack Campbell,18-19,L.A,31,1596.9,845,1217,784,61,75.6432057185618,14.6432057185618,15.1566554359851,3.9866899627788,0.927810650887574,0.9104814133508145,0.017329237536759523
Louis Domingue,18-19,T.B,26,1566.11666666667,812,1088,737,75,72.8607369088,-2.13926309119999,-1.81750980589359,0.852946468354983,0.9076354679802956,0.9102700284374383,-0.0026345604571427206
Pheonix Copley,18-19,WSH,27,1528.93333333333,776,1069,702,74,75.246068589,1.246068589,-4.06205370612491,1.51628186003768,0.904639175257732,0.9030334167667525,0.0016057584909794365
Brian Elliott,18-19,PHI,26,1399.2,741,1013,672,69,72.2774976265063,3.2774976265063,-2.21647138690535,1.83906400372962,0.9068825910931174,0.9024595173731359,0.0044230737199815184
Cory Schneider,18-19,N.J,26,1374.4,720,999,650,70,63.4829648917577,-6.5170351082423,-5.10912199537363,-0.112500883146307,0.9027777777777778,0.9118292154281143,-0.009051437650336558
Joonas Korpisalo,18-19,CBJ,27,1364.21666666667,651,889,584,67,58.0594545848,-8.9405454152,-8.32783113748366,-0.650936191793593,0.8970814132104454,0.9108149699158218,-0.013733556705376349
Anders Nilsson,18-19,OTT,24,1325.91666666667,745,1046,681,64,61.5253416147,-2.4746583853,3.14403349089812,0.597369740217366,0.9140939597315436,0.9174156488393289,-0.0033216891077852972
Aaron Dell,18-19,S.J,25,1325.08333333333,613,861,543,70,62.2545799632,-7.7454200368,-14.7526274766167,-0.359402436545982,0.8858075040783034,0.898442773306362,-0.012635269228058577
Mackenzie Blackwood,18-19,N.J,23,1263.88333333333,669,924,614,55,58.2206113351,3.2206113351,5.294440812632,1.58814945158429,0.9177877428998505,0.9129736751343797,0.004814067765470886
Malcolm Subban,18-19,VGK,21,1230.2,612,807,552,60,51.7608221935,-8.2391778065,-4.84275369606758,-0.629703774138502,0.9019607843137255,0.9154234931478759,-0.01346270883415035
Laurent Brossoit,18-19,WPG,21,1165.28333333333,652,898,603,49,64.209492600759,15.209492600759,9.76229508196722,3.89524279404951,0.9248466257668712,0.9015191831276703,0.023327442639200835
Ryan Miller,18-19,ANA,20,1117.23333333333,578,813,527,51,53.4727810439,2.4727810439,1.09295484260284,1.36941486285703,0.9117647058823529,0.9074865379863322,0.004278167896020757
Garret Sparks,18-19,TOR,20,1104.7,590,821,532,58,49.3564725047,-8.6435274953,-4.82553052398672,-0.745188317109138,0.9016949152542373,0.9163449618564407,-0.01465004660220337
Alex Stalock,18-19,MIN,21,1068.43333333333,525,751,472,53,46.6592034683,-6.3407965317,-5.68373478829327,-0.367875329350663,0.8990476190476191,0.9111253267270476,-0.012077707679428507
Antti Niemi,18-19,MTL,17,970.583333333333,539,718,478,61,45.2905468729,-15.7094531271,-12.4219677159811,-2.11410014346531,0.8868274582560297,0.9159730113675325,-0.029145553111502798
